"group","partno","matched.partno","cue","target","expnorm","judgment","fsg","bsg"
"exp",566,344,"dancer","fit",100,100,NA,NA
"exp",566,344,"dancer","free",20,100,NA,NA
"exp",566,344,"dancer","muscular",40,100,NA,NA
"exp",566,344,"dancer","skinny",60,100,NA,NA
"exp",566,344,"difficult","challenging",60,100,NA,NA
"exp",566,344,"difficult","fit",20,40,NA,NA
"exp",566,344,"difficult","stress",40,80,NA,NA
"exp",566,344,"melody","mix",80,80,NA,NA
"exp",566,344,"melody","pretty",40,100,NA,NA
"exp",566,344,"organize","clean",100,100,9,0
"exp",566,344,"organize","neat",80,100,20.7,2
"exp",566,344,"organize","ocd",20,60,NA,NA
"exp",566,344,"organize","tidy",60,100,2.1,0
"exp",566,344,"pupil","color",80,60,NA,NA
"exp",566,344,"pupil","eye",100,100,16.7,1.6
"exp",566,344,"pupil","poke",40,20,NA,NA
"matched",666,344,"assist","give",60,20,NA,NA
"matched",666,344,"assist","hand",80,40,NA,NA
"matched",666,344,"assist","time",20,20,NA,NA
"matched",666,344,"before","after",100,100,85.9,57.1
"matched",666,344,"before","finish",20,20,NA,NA
"matched",666,344,"before","start",40,20,NA,NA
"matched",666,344,"beginning","start",100,100,15.8,0
"matched",666,344,"body","legs",100,100,NA,NA
"matched",666,344,"break","crash",40,20,2.8,0
"matched",666,344,"break","split",80,40,NA,NA
"matched",666,344,"car","moving",20,40,NA,NA
"matched",666,344,"car","speed",40,40,1.1,14.9
"matched",666,344,"car","wheels",60,40,NA,NA
"matched",666,344,"casual","jeans",80,20,6.1,2.7
"matched",666,344,"casual","normal",80,40,1.4,0
"matched",666,344,"casual","t-shirt",100,40,NA,NA
"matched",666,344,"challenge","difficult",60,40,2.7,0
"matched",666,344,"challenge","hard",100,100,8.2,0
"matched",666,344,"challenge","struggle",20,40,2,0
"matched",666,344,"chowder","dorm",20,20,NA,NA
"matched",666,344,"chowder","food",40,40,NA,NA
"matched",666,344,"chowder","gross",60,40,NA,NA
"matched",666,344,"cinema","seats",60,20,NA,NA
"matched",666,344,"closed","done",40,40,NA,NA
"matched",666,344,"closed","door",60,40,7.2,0
"matched",666,344,"closed","open",100,80,67.8,0
"matched",666,344,"cloth","rag",60,60,3,24.5
"matched",666,344,"cloth","shirt",40,40,1.8,0
"matched",666,344,"cloth","towel",80,60,1.8,6.8
"matched",666,344,"common","ordinary",20,20,4.8,9.7
"matched",666,344,"common","plain",80,20,NA,NA
"matched",666,344,"computer","board",20,20,NA,NA
"matched",666,344,"computer","internet",80,80,NA,NA
"matched",666,344,"computer","screen",100,100,2.7,0
"matched",666,344,"dancer","fit",100,100,NA,NA
"matched",666,344,"dancer","free",20,20,NA,NA
"matched",666,344,"dancer","muscular",40,40,NA,NA
"matched",666,344,"dancer","skinny",60,60,NA,NA
"matched",666,344,"difficult","challenging",60,60,NA,NA
"matched",666,344,"difficult","fit",20,20,NA,NA
"matched",666,344,"difficult","stress",40,40,NA,NA
"matched",666,344,"melody","mix",80,20,NA,NA
"matched",666,344,"melody","pretty",40,20,NA,NA
"matched",666,344,"organize","clean",100,100,9,0
"matched",666,344,"organize","neat",80,40,20.7,2
"matched",666,344,"organize","ocd",20,20,NA,NA
"matched",666,344,"organize","tidy",60,60,2.1,0
"matched",666,344,"pupil","color",80,60,NA,NA
"matched",666,344,"pupil","eye",100,100,16.7,1.6
"matched",666,344,"pupil","poke",40,20,NA,NA
"exp",605,383,"assist","aid",100,100,6.1,0
"exp",605,383,"assist","assistant",80,100,NA,NA
"exp",605,383,"assist","help",100,100,84.2,1.6
"exp",605,383,"bashful","quiet",60,40,NA,NA
"exp",605,383,"bashful","shy",80,60,73,7.6
"exp",605,383,"before","already",40,80,NA,NA
"exp",605,383,"before","formerly",60,80,NA,NA
"exp",605,383,"beginning","establish",60,40,NA,NA
"exp",605,383,"beginning","finish",20,40,NA,NA
"exp",605,383,"beginning","start",100,100,15.8,0
"exp",605,383,"body","built",20,100,NA,NA
"exp",605,383,"break","divide",60,60,NA,NA
"exp",605,383,"break","opening",20,20,NA,NA
"exp",605,383,"break","separate",40,100,NA,NA
"exp",605,383,"break","split",80,80,NA,NA
"exp",605,383,"car","automobile",80,80,NA,NA
"exp",605,383,"car","brand",40,80,NA,NA
"exp",605,383,"car","size",20,60,NA,NA
"exp",605,383,"casual","informal",100,100,2.7,NA
"exp",605,383,"challenge","demanding",20,20,NA,NA
"exp",605,383,"challenge","overcome",80,100,NA,NA
"exp",605,383,"challenge","winning",60,60,NA,NA
"exp",605,383,"chowder","hot",40,60,NA,NA
"exp",605,383,"chowder","soup",100,100,12.9,1.2
"exp",605,383,"cinema","popcorn",60,60,NA,NA
"exp",605,383,"cinema","theater",80,100,5.3,2
"exp",605,383,"closed","end",80,80,NA,NA
"exp",605,383,"closed","shut",100,100,2.6,0
"exp",605,383,"closed","stop",60,40,NA,NA
"exp",605,383,"cloth","clothing",100,100,NA,NA
"exp",605,383,"cloth","color",40,60,NA,NA
"exp",605,383,"common","multiple",20,20,NA,NA
"exp",605,383,"common","mutual",60,60,NA,NA
"exp",605,383,"common","public",40,60,NA,NA
"exp",605,383,"common","same",80,60,3.4,0
"exp",605,383,"computer","device",20,20,NA,NA
"exp",605,383,"computer","technology",100,100,3.4,23.4
"exp",605,383,"dancer","fit",40,60,NA,NA
"exp",605,383,"dancer","rhythm",60,80,NA,NA
"exp",605,383,"dancer","routine",20,80,NA,NA
"exp",605,383,"difficult","hard",80,60,59.4,0
"exp",605,383,"difficult","overcome",40,100,NA,NA
"exp",605,383,"difficult","rocky",20,20,NA,NA
"exp",605,383,"melody","calming",40,80,NA,NA
"exp",605,383,"melody","lyrics",60,60,NA,NA
"exp",605,383,"melody","music",100,100,24.3,2
"exp",605,383,"melody","sing",20,40,NA,NA
"exp",605,383,"organize","order",80,100,2.8,2.9
"exp",605,383,"pupil","eye",100,100,16.7,1.6
"exp",605,383,"pupil","open",40,40,NA,NA
"matched",705,383,"assist","aid",100,80,6.1,0
"matched",705,383,"assist","assistant",80,100,NA,NA
"matched",705,383,"assist","help",100,100,84.2,1.6
"matched",705,383,"bashful","quiet",60,80,NA,NA
"matched",705,383,"bashful","shy",80,100,73,7.6
"matched",705,383,"before","already",40,80,NA,NA
"matched",705,383,"before","formerly",60,60,NA,NA
"matched",705,383,"beginning","establish",60,60,NA,NA
"matched",705,383,"beginning","finish",20,100,NA,NA
"matched",705,383,"beginning","start",100,100,15.8,0
"matched",705,383,"body","built",20,80,NA,NA
"matched",705,383,"break","divide",60,60,NA,NA
"matched",705,383,"break","opening",20,40,NA,NA
"matched",705,383,"break","separate",40,100,NA,NA
"matched",705,383,"break","split",80,80,NA,NA
"matched",705,383,"car","automobile",80,100,NA,NA
"matched",705,383,"car","brand",40,80,NA,NA
"matched",705,383,"car","size",20,80,NA,NA
"matched",705,383,"casual","informal",100,100,2.7,NA
"matched",705,383,"challenge","demanding",20,60,NA,NA
"matched",705,383,"challenge","overcome",80,80,NA,NA
"matched",705,383,"challenge","winning",60,80,NA,NA
"matched",705,383,"chowder","hot",40,60,NA,NA
"matched",705,383,"chowder","soup",100,100,12.9,1.2
"matched",705,383,"cinema","popcorn",60,100,NA,NA
"matched",705,383,"cinema","theater",80,100,5.3,2
"matched",705,383,"closed","end",80,80,NA,NA
"matched",705,383,"closed","shut",100,100,2.6,0
"matched",705,383,"closed","stop",60,60,NA,NA
"matched",705,383,"cloth","clothing",100,100,NA,NA
"matched",705,383,"cloth","color",40,60,NA,NA
"matched",705,383,"common","multiple",20,100,NA,NA
"matched",705,383,"common","mutual",60,60,NA,NA
"matched",705,383,"common","public",40,60,NA,NA
"matched",705,383,"common","same",80,80,3.4,0
"matched",705,383,"computer","device",20,80,NA,NA
"matched",705,383,"computer","technology",100,100,3.4,23.4
"matched",705,383,"dancer","fit",40,80,NA,NA
"matched",705,383,"dancer","rhythm",60,80,NA,NA
"matched",705,383,"dancer","routine",20,80,NA,NA
"matched",705,383,"difficult","hard",80,100,59.4,0
"matched",705,383,"difficult","overcome",40,60,NA,NA
"matched",705,383,"difficult","rocky",20,60,NA,NA
"matched",705,383,"melody","calming",40,60,NA,NA
"matched",705,383,"melody","lyrics",60,80,NA,NA
"matched",705,383,"melody","music",100,100,24.3,2
"matched",705,383,"melody","sing",20,100,NA,NA
"matched",705,383,"organize","order",80,100,2.8,2.9
"matched",705,383,"pupil","eye",100,100,16.7,1.6
"matched",705,383,"pupil","open",40,60,NA,NA
"exp",577,355,"assist","aid",60,80,6.1,0
"exp",577,355,"assist","secretary",40,20,NA,NA
"exp",577,355,"assist","talk",20,20,NA,NA
"exp",577,355,"bashful","quiet",60,40,NA,NA
"exp",577,355,"bashful","shy",100,60,73,7.6
"exp",577,355,"bashful","the",20,20,NA,NA
"exp",577,355,"before","dinosaurs",40,20,NA,NA
"exp",577,355,"before","start",60,20,NA,NA
"exp",577,355,"before","time",100,100,NA,NA
"exp",577,355,"beginning","end",100,100,74.7,0
"exp",577,355,"beginning","finish",40,80,NA,NA
"exp",577,355,"body","mass",60,80,NA,NA
"exp",577,355,"break","shatter",20,20,4.4,41.9
"exp",577,355,"break","sit",60,20,NA,NA
"exp",577,355,"break","stop",40,20,NA,NA
"exp",577,355,"break","time",80,60,NA,NA
"exp",577,355,"car","drive",80,20,12.2,48
"exp",577,355,"car","gas",100,60,3.9,37.8
"exp",577,355,"car","lot",20,20,NA,NA
"exp",577,355,"car","wreck",40,40,NA,NA
"exp",577,355,"casual","formal",80,80,12.2,2.7
"exp",577,355,"casual","simple",100,40,NA,NA
"exp",577,355,"challenge","difficult",100,100,2.7,0
"exp",577,355,"challenge","fun",40,20,2,0
"exp",577,355,"challenge","hurdle",20,20,NA,NA
"exp",577,355,"chowder","corn",80,80,NA,NA
"exp",577,355,"chowder","creamy",40,40,NA,NA
"exp",577,355,"chowder","food",20,20,NA,NA
"exp",577,355,"cinema","movie",100,100,79.3,2.5
"exp",577,355,"cinema","screen",20,20,NA,NA
"exp",577,355,"closed","door",100,80,7.2,0
"exp",577,355,"closed","shut",60,40,2.6,0
"exp",577,355,"cloth","clothing",80,100,NA,NA
"exp",577,355,"cloth","cotton",60,40,3,0
"exp",577,355,"cloth","towel",100,80,1.8,6.8
"exp",577,355,"common","birds",40,40,NA,NA
"exp",577,355,"common","dogs",20,20,NA,NA
"exp",577,355,"computer","keyboard",80,100,4.8,21.7
"exp",577,355,"dancer","music",20,20,5.2,0
"exp",577,355,"dancer","practice",80,20,NA,NA
"exp",577,355,"difficult","easy",60,60,28.3,2.1
"exp",577,355,"difficult","stressful",80,80,NA,NA
"exp",577,355,"difficult","time",40,20,NA,NA
"exp",577,355,"melody","song",80,20,41.4,2
"exp",577,355,"organize","clean",80,100,9,0
"exp",577,355,"organize","neat",60,60,20.7,2
"exp",577,355,"organize","simple",40,20,NA,NA
"exp",577,355,"pupil","contract",60,100,NA,NA
"exp",577,355,"pupil","eye",100,20,16.7,1.6
"exp",577,355,"pupil","round",20,80,NA,NA
"matched",677,355,"assist","aid",60,80,6.1,0
"matched",677,355,"assist","secretary",40,40,NA,NA
"matched",677,355,"assist","talk",20,20,NA,NA
"matched",677,355,"bashful","quiet",60,80,NA,NA
"matched",677,355,"bashful","shy",100,100,73,7.6
"matched",677,355,"bashful","the",20,20,NA,NA
"matched",677,355,"before","dinosaurs",40,20,NA,NA
"matched",677,355,"before","start",60,40,NA,NA
"matched",677,355,"before","time",100,60,NA,NA
"matched",677,355,"beginning","end",100,60,74.7,0
"matched",677,355,"beginning","finish",40,60,NA,NA
"matched",677,355,"body","mass",60,40,NA,NA
"matched",677,355,"break","shatter",20,40,4.4,41.9
"matched",677,355,"break","sit",60,60,NA,NA
"matched",677,355,"break","stop",40,40,NA,NA
"matched",677,355,"break","time",80,80,NA,NA
"matched",677,355,"car","drive",80,100,12.2,48
"matched",677,355,"car","gas",100,80,3.9,37.8
"matched",677,355,"car","lot",20,80,NA,NA
"matched",677,355,"car","wreck",40,100,NA,NA
"matched",677,355,"casual","formal",80,40,12.2,2.7
"matched",677,355,"casual","simple",100,40,NA,NA
"matched",677,355,"challenge","difficult",100,100,2.7,0
"matched",677,355,"challenge","fun",40,20,2,0
"matched",677,355,"challenge","hurdle",20,40,NA,NA
"matched",677,355,"chowder","corn",80,60,NA,NA
"matched",677,355,"chowder","creamy",40,60,NA,NA
"matched",677,355,"chowder","food",20,80,NA,NA
"matched",677,355,"cinema","movie",100,100,79.3,2.5
"matched",677,355,"cinema","screen",20,80,NA,NA
"matched",677,355,"closed","door",100,60,7.2,0
"matched",677,355,"closed","shut",60,100,2.6,0
"matched",677,355,"cloth","clothing",80,60,NA,NA
"matched",677,355,"cloth","cotton",60,40,3,0
"matched",677,355,"cloth","towel",100,60,1.8,6.8
"matched",677,355,"common","birds",40,20,NA,NA
"matched",677,355,"common","dogs",20,20,NA,NA
"matched",677,355,"computer","keyboard",80,80,4.8,21.7
"matched",677,355,"dancer","music",20,100,5.2,0
"matched",677,355,"dancer","practice",80,60,NA,NA
"matched",677,355,"difficult","easy",60,40,28.3,2.1
"matched",677,355,"difficult","stressful",80,60,NA,NA
"matched",677,355,"difficult","time",40,40,NA,NA
"matched",677,355,"melody","song",80,80,41.4,2
"matched",677,355,"organize","clean",80,80,9,0
"matched",677,355,"organize","neat",60,80,20.7,2
"matched",677,355,"organize","simple",40,40,NA,NA
"matched",677,355,"pupil","contract",60,20,NA,NA
"matched",677,355,"pupil","eye",100,100,16.7,1.6
"matched",677,355,"pupil","round",20,80,NA,NA
"exp",573,351,"assist","crutch",80,100,NA,NA
"exp",573,351,"assist","dependent",40,80,NA,NA
"exp",573,351,"assist","hand",60,40,NA,NA
"exp",573,351,"bashful","scared",80,80,NA,NA
"exp",573,351,"before","first",60,100,NA,NA
"exp",573,351,"before","start",40,100,NA,NA
"exp",573,351,"beginning","first",60,100,1.4,0
"exp",573,351,"beginning","start",80,100,15.8,0
"exp",573,351,"body","human",40,60,2,3
"exp",573,351,"body","legs",80,20,NA,NA
"exp",573,351,"body","whole",60,40,NA,NA
"exp",573,351,"break","shatter",80,100,4.4,41.9
"exp",573,351,"car","fast",20,20,1.7,2.4
"exp",573,351,"car","transportation",80,100,3.3,59.5
"exp",573,351,"car","truck",40,60,11.1,26.4
"exp",573,351,"car","vehicle",100,100,NA,NA
"exp",573,351,"casual","blank",20,20,NA,NA
"exp",573,351,"casual","everyday",60,80,NA,NA
"exp",573,351,"casual","plain",100,100,NA,NA
"exp",573,351,"challenge","hard",100,100,8.2,0
"exp",573,351,"challenge","limits",20,60,NA,NA
"exp",573,351,"challenge","test",40,80,2,0
"exp",573,351,"challenge","work",60,100,NA,NA
"exp",573,351,"chowder","food",100,100,NA,NA
"exp",573,351,"cinema","big",60,20,NA,NA
"exp",573,351,"cinema","movies",80,100,NA,NA
"exp",573,351,"cinema","posters",20,20,NA,NA
"exp",573,351,"closed","open",80,100,67.8,0
"exp",573,351,"closed","sealed",40,100,NA,NA
"exp",573,351,"closed","shut",100,100,2.6,0
"exp",573,351,"cloth","white",100,100,NA,NA
"exp",573,351,"common","basic",80,100,NA,NA
"exp",573,351,"common","lots",20,20,NA,NA
"exp",573,351,"common","same",40,100,3.4,0
"exp",573,351,"computer","desktop",20,60,NA,NA
"exp",573,351,"dancer","floor",20,100,NA,NA
"exp",573,351,"dancer","movement",60,20,NA,NA
"exp",573,351,"difficult","challenge",40,100,NA,NA
"exp",573,351,"difficult","hard",100,100,59.4,0
"exp",573,351,"difficult","situation",20,40,NA,NA
"exp",573,351,"melody","flow",20,20,NA,NA
"exp",573,351,"melody","instruments",40,100,NA,NA
"exp",573,351,"melody","music",100,100,24.3,2
"exp",573,351,"melody","soft",60,100,NA,NA
"exp",573,351,"organize","neat",100,100,20.7,2
"exp",573,351,"organize","stack",40,20,NA,NA
"exp",573,351,"organize","structured",20,100,NA,NA
"exp",573,351,"pupil","black",60,60,NA,NA
"exp",573,351,"pupil","eye",100,100,16.7,1.6
"exp",573,351,"pupil","person",80,20,NA,NA
"matched",673,351,"assist","crutch",80,20,NA,NA
"matched",673,351,"assist","dependent",40,60,NA,NA
"matched",673,351,"assist","hand",60,60,NA,NA
"matched",673,351,"bashful","scared",80,100,NA,NA
"matched",673,351,"before","first",60,60,NA,NA
"matched",673,351,"before","start",40,20,NA,NA
"matched",673,351,"beginning","first",60,100,1.4,0
"matched",673,351,"beginning","start",80,100,15.8,0
"matched",673,351,"body","human",40,60,2,3
"matched",673,351,"body","legs",80,60,NA,NA
"matched",673,351,"body","whole",60,100,NA,NA
"matched",673,351,"break","shatter",80,20,4.4,41.9
"matched",673,351,"car","fast",20,100,1.7,2.4
"matched",673,351,"car","transportation",80,20,3.3,59.5
"matched",673,351,"car","truck",40,100,11.1,26.4
"matched",673,351,"car","vehicle",100,100,NA,NA
"matched",673,351,"casual","blank",20,100,NA,NA
"matched",673,351,"casual","everyday",60,100,NA,NA
"matched",673,351,"casual","plain",100,20,NA,NA
"matched",673,351,"challenge","hard",100,100,8.2,0
"matched",673,351,"challenge","limits",20,100,NA,NA
"matched",673,351,"challenge","test",40,60,2,0
"matched",673,351,"challenge","work",60,100,NA,NA
"matched",673,351,"chowder","food",100,100,NA,NA
"matched",673,351,"cinema","big",60,60,NA,NA
"matched",673,351,"cinema","movies",80,100,NA,NA
"matched",673,351,"cinema","posters",20,60,NA,NA
"matched",673,351,"closed","open",80,100,67.8,0
"matched",673,351,"closed","sealed",40,100,NA,NA
"matched",673,351,"closed","shut",100,100,2.6,0
"matched",673,351,"cloth","white",100,100,NA,NA
"matched",673,351,"common","basic",80,100,NA,NA
"matched",673,351,"common","lots",20,100,NA,NA
"matched",673,351,"common","same",40,60,3.4,0
"matched",673,351,"computer","desktop",20,100,NA,NA
"matched",673,351,"dancer","floor",20,20,NA,NA
"matched",673,351,"dancer","movement",60,20,NA,NA
"matched",673,351,"difficult","challenge",40,60,NA,NA
"matched",673,351,"difficult","hard",100,100,59.4,0
"matched",673,351,"difficult","situation",20,100,NA,NA
"matched",673,351,"melody","flow",20,20,NA,NA
"matched",673,351,"melody","instruments",40,60,NA,NA
"matched",673,351,"melody","music",100,100,24.3,2
"matched",673,351,"melody","soft",60,20,NA,NA
"matched",673,351,"organize","neat",100,100,20.7,2
"matched",673,351,"organize","stack",40,40,NA,NA
"matched",673,351,"organize","structured",20,20,NA,NA
"matched",673,351,"pupil","black",60,20,NA,NA
"matched",673,351,"pupil","eye",100,20,16.7,1.6
"matched",673,351,"pupil","person",80,60,NA,NA
"exp",580,358,"assist","aid",100,100,6.1,0
"exp",580,358,"assist","help",100,100,84.2,1.6
"exp",580,358,"assist","kids",20,20,NA,NA
"exp",580,358,"assist","people",80,20,NA,NA
"exp",580,358,"bashful","bones",80,20,NA,NA
"exp",580,358,"bashful","hitting",20,80,NA,NA
"exp",580,358,"bashful","mean",100,80,NA,NA
"exp",580,358,"before","ahead",80,100,NA,NA
"exp",580,358,"before","front",40,60,NA,NA
"exp",580,358,"before","god",60,60,NA,NA
"exp",580,358,"beginning","genesis",60,40,NA,NA
"exp",580,358,"beginning","god",40,60,NA,NA
"exp",580,358,"beginning","start",80,20,15.8,0
"exp",580,358,"body","exercise",100,80,2.7,1.4
"exp",580,358,"body","running",20,20,NA,NA
"exp",580,358,"body","weight",40,80,NA,NA
"exp",580,358,"break","dinner",20,40,NA,NA
"exp",580,358,"break","rest",40,100,NA,NA
"exp",580,358,"break","spring",60,20,1.1,4.9
"exp",580,358,"car","engine",40,20,1.1,35.9
"exp",580,358,"car","standard",20,20,NA,NA
"exp",580,358,"casual","cool",60,100,1.4,0
"exp",580,358,"casual","jeans",40,20,6.1,2.7
"exp",580,358,"casual","regular",100,80,NA,NA
"exp",580,358,"challenge","difficult",60,60,2.7,0
"exp",580,358,"challenge","fun",100,100,2,0
"exp",580,358,"challenge","test",40,20,2,0
"exp",580,358,"chowder","salt",40,20,NA,NA
"exp",580,358,"chowder","soup",80,100,12.9,1.2
"exp",580,358,"cinema","movies",60,100,NA,NA
"exp",580,358,"cinema","theater",80,100,5.3,2
"exp",580,358,"closed","cabinets",40,40,NA,NA
"exp",580,358,"closed","restaurant",80,60,NA,NA
"exp",580,358,"cloth","cotton",40,20,3,0
"exp",580,358,"cloth","skin",20,20,NA,NA
"exp",580,358,"cloth","soft",60,60,3,0
"exp",580,358,"common","weather",20,20,NA,NA
"exp",580,358,"difficult","annoying",100,100,NA,NA
"exp",580,358,"difficult","hard",80,100,59.4,0
"exp",580,358,"difficult","teacher",20,20,NA,NA
"exp",580,358,"melody","harmony",80,80,9.3,10.3
"exp",580,358,"melody","music",100,100,24.3,2
"exp",580,358,"melody","violin",60,60,NA,NA
"exp",580,358,"organize","clean",100,80,9,0
"exp",580,358,"organize","folders",20,20,NA,NA
"exp",580,358,"organize","office",60,100,NA,NA
"exp",580,358,"organize","room",80,80,1.4,0
"exp",580,358,"pupil","karate",20,20,NA,NA
"exp",580,358,"pupil","learning",80,100,NA,NA
"exp",580,358,"pupil","teacher",60,100,8.7,0
"matched",680,358,"assist","aid",100,40,6.1,0
"matched",680,358,"assist","help",100,60,84.2,1.6
