cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
medicine,drug,.027,.088,.0210,5.27,5.54,30,24,0.137870,0.319296
medicine,good,.011,0.000,.0142,5.27,2.53,30,807,14.319262,0.079337
medicine,help,.027,0.000,.0078,5.27,2.82,30,311,9.519820,0.198787
medicine,hospital,.016,0.000,.0127,5.27,6.80,30,110,15.292157,0.476730
medicine,ill,.011,0.000,.0714,5.27,3.49,30,39,16.507371,0.369307
medicine,man,.016,0.000,.0003,5.27,6.14,30,1207,8.573168,0.116805
medicine,money,.011,0.000,0.0000,5.27,5.77,30,265,15.878813,0.037249
medicine,pill,.060,.184,.0028,5.27,5.88,30,15,3.489025,0.423683
medicine,poison,.011,0.000,0.0000,5.27,5.65,30,10,2.973261,0.291035
medicine,prescription,.022,.248,.0005,5.27,,30,5,4.667684,0.708205
medicine,relief,.011,0.000,.0022,5.27,,30,66,11.661808,0.042070
medicine,shot,.011,0.000,.0023,5.27,4.57,30,112,10.942475,0.040342
medicine,sick,.190,.016,.0337,5.27,3.89,30,51,18.076972,0.531409
medicine,taste,.016,0.000,0.0000,5.27,4.53,30,59,12.213144,0.073167
medicine,water,.011,0.000,.0042,5.27,6.27,30,442,12.293167,0.077860
medicine,well,.011,0.000,.0203,5.27,4.57,30,897,14.186208,0.203042
medium,average,.082,.079,.0104,2.53,2.35,45,130,15.489467,0.152910
medium,half,.021,0.000,.0030,2.53,3.71,45,275,15.884362,0.062514
medium,large,.432,0.000,.0223,2.53,3.14,45,361,15.988488,0.241734
medium,mean,.014,0.000,.0048,2.53,3.09,45,199,15.877552,0.077303
medium,middle,.116,.021,.0057,2.53,2.83,45,118,10.321089,0.105078
medium,paint,.014,0.000,0.0000,2.53,5.73,45,37,10.850812,0.143738
medium,regular,.021,0.000,.0016,2.53,2.55,45,83,14.659962,0.161780
medium,size,.041,0.000,0.0000,2.53,3.50,45,138,13.090719,0.324703
medium,small,.089,0.000,.2711,2.53,3.98,45,542,14.046522,0.248085
medium,well,.021,0.000,0.0000,2.53,4.57,45,897,8.336043,0.210510
meet,friend,.062,0.000,.0084,3.37,4.40,148,133,16.854879,0.315998
meet,gather,.055,0.000,0.0000,3.37,,148,20,0.000000,0.173228
meet,greet,.083,.159,.0026,3.37,,148,7,12.369961,0.236107
meet,hello,.014,0.000,.0316,3.37,,148,10,21.026514,0.219222
meet,introduce,.076,.381,.0011,3.37,,148,11,8.794611,0.226797
meet,join,.014,0.000,.0019,3.37,2.88,148,65,10.988649,0.331186
meet,know,.034,.011,.0015,3.37,2.70,148,683,4.348942,0.283607
meet,leave,.014,0.000,.0009,3.37,3.10,148,205,7.426551,0.191538
meet,meat,.021,0.000,0.0000,3.37,6.93,148,45,16.371167,0.064588
meet,people,.041,0.000,0.0000,3.37,5.51,148,847,12.835982,0.347595
meet,see,.041,0.000,0.0000,3.37,3.44,148,772,0.000000,0.273238
meet,stranger,.014,.014,0.0000,3.37,5.55,148,40,19.125579,0.205609
meet,swim,.021,0.000,0.0000,3.37,4.85,148,15,15.619631,0.127547
meet,track,.055,0.000,0.0000,3.37,6.59,148,38,12.908556,0.251169
meeting,business,.021,0.000,0.0000,4.80,4.05,159,392,5.072640,0.129083
meeting,conference,.274,.390,0.0000,4.80,3.95,159,96,1.701728,0.513056
meeting,friend,.021,0.000,.0041,4.80,4.40,159,133,15.208663,0.187961
meeting,gathering,.041,.028,.0014,4.80,3.73,159,28,0.223486,0.242013
meeting,group,.041,.027,.0089,4.80,4.41,159,390,5.354752,0.201212
meeting,hall,.021,0.000,.0038,4.80,6.72,159,152,16.535212,0.289941
meeting,people,.041,0.000,.0188,4.80,5.51,159,847,6.700437,0.248833
meeting,place,.164,0.000,.0041,4.80,3.98,159,571,4.730302,0.236410
meeting,room,.021,0.000,.0421,4.80,5.37,159,383,7.152053,0.181024
meeting,talk,.014,0.000,.0225,4.80,4.18,159,154,12.342936,0.295079
meeting,time,.027,0.000,.0057,4.80,3.79,159,1599,7.974037,0.344063
mellow,calm,.200,0.000,.0060,,3.56,1,35,15.312294,0.141647
mellow,chill,.028,0.000,.0013,,4.40,1,14,14.999475,0.263405
mellow,cool,.028,0.000,.0081,,3.60,1,62,14.999475,0.126998
mellow,out,.014,0.000,0.0000,,2.40,1,2096,18.479506,0.176210
mellow,quiet,.041,0.000,.0248,,3.70,1,76,17.566048,0.179031
mellow,relax,.048,.014,.0149,,3.71,1,19,15.913431,-0.006045
mellow,sleep,.014,0.000,.0083,,4.74,1,65,20.804294,0.155116
mellow,yellow,.329,.027,0.0000,,5.18,1,55,15.780089,0.114120
melody,harmony,.093,.103,0.0000,4.28,3.68,31,33,5.189467,0.437326
melody,music,.243,.020,.1694,4.28,5.15,31,216,1.268870,0.822037
melody,rhythm,.036,.010,0.0000,4.28,4.08,31,22,16.456029,0.734624
melody,song,.414,.020,.0556,4.28,5.04,31,70,6.347393,0.676500
melody,tune,.150,0.000,.0119,4.28,4.60,31,10,0.000000,0.606323
melt,boil,.018,0.000,0.0000,4.04,4.56,4,27,7.285815,0.429133
melt,burn,.018,0.000,.0050,4.04,4.81,4,15,6.355299,0.243507
melt,butter,.194,.024,.0008,4.04,6.24,4,27,19.081420,0.114682
melt,candle,.030,0.000,.0050,4.04,5.37,4,18,19.250760,0.152005
melt,cheese,.067,0.000,0.0000,4.04,6.14,4,9,20.323138,0.048704
melt,chocolate,.018,0.000,0.0000,4.04,5.72,4,9,21.436687,0.244727
melt,drip,.012,0.000,0.0000,4.04,4.98,4,1,19.892580,0.012043
melt,freeze,.030,.011,.0003,4.04,4.63,4,6,3.027982,0.453428
melt,heat,.042,0.000,.0024,4.04,4.84,4,97,11.481188,0.470939
melt,ice,.164,.016,.0105,4.04,6.51,4,45,18.273184,0.638484
melt,liquid,.018,0.000,.0003,4.04,6.02,4,48,13.374169,0.506552
melt,snow,.103,0.000,.0007,4.04,6.05,4,59,12.881120,0.331545
melt,water,.012,0.000,.0333,4.04,6.27,4,442,10.167975,0.245297
melt,wax,.030,.013,.0061,4.04,5.47,4,14,9.964923,0.258061
member,associate,.034,0.000,0.0000,5.60,,137,21,0.653773,0.214683
member,club,.264,.021,.0024,5.60,4.98,137,145,8.136961,0.364379
member,committee,.014,.033,0.0000,5.60,6.35,137,168,7.093305,0.452699
member,family,.027,.010,0.0000,5.60,5.85,137,331,6.451696,0.475315
member,fraternity,.014,0.000,.0073,5.60,4.20,137,6,13.361839,0.063789
member,friend,.014,0.000,.0087,5.60,4.40,137,133,2.376776,0.098502
member,group,.108,0.000,.0293,5.60,4.41,137,390,6.132749,0.340414
member,join,.020,.039,0.0000,5.60,2.88,137,65,12.322555,0.339400
member,part,.020,0.000,0.0000,5.60,3.05,137,500,2.504709,0.232269
member,party,.014,0.000,.0027,5.60,5.50,137,216,8.948546,0.221416
member,person,.020,0.000,0.0000,5.60,6.51,137,175,5.426967,0.230733
member,ship,.061,0.000,0.0000,5.60,6.25,137,83,13.896223,0.072905
member,society,.014,0.000,0.0000,5.60,3.90,137,237,8.593723,0.186325
member,team,.014,0.000,.0003,5.60,4.81,137,83,6.522519,0.232723
memorial,burial,.013,0.000,.0056,,4.38,23,11,22.013340,0.245807
memorial,cemetery,.033,0.000,.0031,,,23,15,19.992003,0.148580
memorial,day,.066,0.000,0.0000,,4.67,23,686,15.232524,0.224574
memorial,death,.105,0.000,.0955,,3.86,23,277,16.057550,0.216546
memorial,funeral,.112,0.000,.0052,,5.23,23,33,20.890347,0.362026
memorial,grave,.079,0.000,.0132,,5.27,23,33,16.955762,0.207413
memorial,highway,.020,0.000,0.0000,,5.95,23,40,14.777379,0.102784
memorial,holiday,.013,0.000,0.0000,,3.60,23,17,17.265491,0.250119
memorial,honor,.013,0.000,.0003,,1.75,23,66,5.875475,0.337846
memorial,hospital,.026,0.000,0.0000,,6.80,23,110,11.019527,0.246498
memorial,memory,.039,0.000,.0090,,1.78,23,76,14.394081,0.138629
memorial,monument,.020,.036,.0011,,,23,29,0.000000,0.461418
memorial,plaque,.013,0.000,0.0000,,5.56,23,2,1.442806,0.049467
memorial,service,.132,0.000,.0016,,2.85,23,315,13.687380,0.108436
memorial,statue,.020,.014,.0073,,6.00,23,15,16.562050,0.271816
memorial,stone,.013,0.000,.0054,,6.32,23,58,15.067502,0.091508
memorial,tomb,.026,0.000,.0018,,5.62,23,11,18.653584,0.162242
memorial,veteran,.020,0.000,0.0000,,,23,27,18.321058,0.117196
memory,bad,.014,0.000,.0159,1.78,3.00,76,142,16.151436,0.032355
memory,bank,.014,0.000,0.0000,1.78,5.69,76,83,12.364455,0.012888
memory,blank,.021,0.000,0.0000,1.78,3.12,76,14,13.885032,0.240173
memory,brain,.063,0.000,.0715,1.78,5.32,76,45,9.737952,0.312935
memory,good,.021,0.000,.0105,1.78,2.53,76,807,14.514841,0.081455
memory,loss,.042,0.000,0.0000,1.78,3.34,76,86,13.929711,0.104650
memory,mind,.169,.014,.0164,1.78,2.60,76,325,0.971167,0.356296
memory,past,.049,0.000,.0011,1.78,2.86,76,281,15.209125,0.199789
memory,recall,.014,.122,.0072,1.78,3.15,76,39,0.788343,0.489685
memory,span,.021,0.000,0.0000,1.78,3.05,76,19,13.855213,0.166784
memory,think,.021,.011,.0572,1.78,3.38,76,433,7.234477,0.183198
memory,thought,.092,0.000,.0149,1.78,1.28,76,442,4.459289,0.168380
men,fun,.013,0.000,.0012,6.09,2.45,763,44,16.008965,0.070049
men,scum,.013,.014,0.0000,6.09,,763,0,15.415209,0.023514
men,sex,.020,0.000,.0138,6.09,5.33,763,84,11.865634,0.139490
mend,bend,.014,0.000,.0003,3.54,3.58,2,24,13.052104,0.144211
mend,break,.028,.017,.1647,3.54,3.52,2,88,8.307166,0.116449
mend,clothes,.014,0.000,.0342,3.54,6.63,2,89,13.012192,0.281503
mend,fix,.476,.041,.0127,3.54,3.10,2,14,0.000000,0.358136
mend,heal,.021,.094,0.0000,3.54,4.08,2,2,0.000000,0.084598
mend,repair,.014,0.000,.0926,3.54,,2,20,0.000000,0.104710
mend,rip,.021,0.000,.0065,3.54,,2,6,16.937096,0.267804
mend,sew,.297,.028,.0073,3.54,4.33,2,6,16.289563,0.277084
mend,stitch,.014,.103,.0116,3.54,4.87,2,3,3.143270,0.293707
menthol,alcohol,.020,0.000,.0003,,6.87,0,13,10.948945,
menthol,candy,.014,0.000,.0441,,6.56,0,16,23.249866,
menthol,chemical,.014,0.000,0.0000,,,0,60,21.639401,
menthol,cigarette,.358,0.000,.0065,,6.03,0,25,13.112347,
menthol,cold,.034,0.000,.0033,,4.67,0,171,19.191648,
menthol,cool,.014,0.000,.0033,,3.60,0,62,20.501886,
menthol,drug,.014,0.000,.0041,,5.54,0,24,9.283844,
menthol,gas,.020,0.000,.0003,,5.34,0,98,18.928997,
menthol,gum,.014,0.000,.0042,,6.05,0,14,22.562668,
menthol,medicine,.054,0.000,.0027,,5.27,0,30,7.663422,
menthol,mint,.162,0.000,0.0000,,,0,7,23.518897,
menthol,smoke,.020,0.000,.1609,,5.16,0,41,12.721352,
meow,bark,.020,.062,0.0000,,5.51,0,14,6.914434,0.137548
meow,cat,.839,0.000,.0213,,6.21,0,23,23.283429,0.794179
meow,kitten,.027,0.000,.1342,,5.46,0,5,25.859171,0.486966
merit,achievement,.027,0.000,.0065,,3.15,29,65,15.190873,0.219905
merit,award,.176,.014,.0030,,4.58,29,46,13.098949,0.059818
merit,badge,.054,.013,0.0000,,5.49,29,5,19.707540,0.015099
merit,cigarette,.027,0.000,0.0000,,6.03,29,25,20.060583,0.050644
merit,credit,.020,0.000,0.0000,,,29,64,16.834450,0.023527
merit,earn,.027,0.000,.0002,,3.45,29,16,15.067956,0.089224
merit,good,.162,0.000,.0059,,2.53,29,807,4.113787,0.129317
merit,honor,.162,0.000,.0191,,1.75,29,66,12.334563,0.059759
merit,reward,.020,0.000,.0109,,4.08,29,15,7.265752,0.154674
merit,value,.014,0.000,0.0000,,2.15,29,200,3.756122,0.068420
merit,work,.014,0.000,.0059,,3.88,29,760,10.926335,0.159577
mermaid,beauty,.014,0.000,0.0000,5.09,3.31,0,71,15.881839,0.081803
mermaid,fantasy,.020,0.000,0.0000,5.09,2.03,0,14,15.548231,0.099050
mermaid,fin,.014,0.000,.0057,5.09,,0,2,22.148885,-0.001230
mermaid,fish,.318,0.000,.0096,5.09,5.84,0,35,21.985270,0.057170
mermaid,girl,.014,0.000,.0078,5.09,6.83,0,220,21.959200,0.012570
mermaid,little,.047,0.000,0.0000,5.09,3.48,0,831,22.501744,0.114617
mermaid,movie,.020,0.000,0.0000,5.09,5.85,0,29,22.341376,0.056265
mermaid,ocean,.054,0.000,.0642,5.09,5.63,0,34,23.323071,0.039026
mermaid,sailor,.020,0.000,0.0000,5.09,6.13,0,5,21.862702,0.102549
mermaid,sea,.115,0.000,.0452,5.09,5.82,0,95,23.697244,0.105642
mermaid,swim,.027,0.000,.0331,5.09,4.85,0,15,24.062756,0.017521
mermaid,tail,.014,0.000,.0002,5.09,6.09,0,24,20.967438,0.058450
mermaid,water,.068,0.000,.0835,5.09,6.27,0,442,20.303744,0.046767
mermaid,woman,.027,0.000,.0010,5.09,5.68,0,224,20.569783,-0.009932
mess,child,.014,0.000,0.0000,3.75,5.72,22,213,15.428051,0.026753
mess,clean,.168,0.000,.0451,3.75,3.82,22,70,13.373454,0.372760
mess,cooking,.014,0.000,0.0000,3.75,,22,32,17.954611,0.211523
mess,dirty,.105,0.000,.0949,3.75,4.08,22,36,14.103179,0.431904
mess,disaster,.028,.109,0.0000,3.75,4.12,22,26,13.585295,0.090310
mess,food,.021,0.000,.0043,3.75,5.84,22,147,7.284435,0.051552
mess,hair,.014,0.000,0.0000,3.75,5.70,22,148,6.938518,0.114150
mess,hall,.021,0.000,0.0000,3.75,6.72,22,152,9.864949,0.309942
mess,room,.140,0.000,.0133,3.75,5.37,22,383,6.283499,0.409606
mess,slob,.042,.068,.0015,3.75,4.42,22,4,19.757770,0.072150
mess,sty,.014,0.000,0.0000,3.75,4.84,22,0,15.687997,-0.027469
mess,tidy,.014,0.000,.0085,3.75,3.03,22,1,18.190748,0.262218
mess,up,.021,0.000,.0026,3.75,3.80,22,1895,12.723779,0.518904
message,answer,.023,0.000,.0005,4.55,3.85,64,152,4.206506,0.098659
message,back,.015,0.000,0.0000,4.55,4.89,64,967,11.589097,0.121838
message,communicate,.015,0.000,.0011,4.55,,64,13,0.227273,0.559757
message,deliver,.015,.017,0.0000,4.55,3.84,64,18,9.338812,0.305309
message,letter,.054,0.000,.0819,4.55,5.16,64,145,2.668574,0.107446
message,machine,.092,0.000,0.0000,4.55,6.75,64,103,10.964191,0.085067
message,note,.262,.090,.0025,4.55,4.36,64,127,4.815541,0.147848
message,paper,.031,0.000,.0193,4.55,5.96,64,157,7.293414,0.064781
message,record,.015,0.000,0.0000,4.55,,64,137,4.534798,0.044806
message,secret,.015,0.000,0.0000,4.55,,64,52,4.519549,0.136861
message,statement,.015,0.000,0.0000,4.55,,64,141,1.318687,0.115821
message,talk,.023,0.000,.0304,4.55,4.18,64,154,7.101415,0.149143
message,telephone,.185,0.000,.0008,4.55,6.15,64,76,12.366289,0.576527
message,word,.015,0.000,.0053,4.55,5.13,64,274,4.404277,0.057790
message,write,.023,0.000,.0270,4.55,4.42,64,106,11.357183,0.098259
metal,aluminum,.020,.110,.0006,6.76,5.19,61,18,6.594262,0.687415
metal,cold,.040,0.000,.0052,6.76,4.67,61,171,12.059962,0.080706
metal,frame,.013,0.000,0.0000,6.76,6.00,61,74,10.337841,0.265533
metal,gold,.054,.025,.0355,6.76,5.68,61,52,6.240327,0.150607
metal,health,.013,0.000,0.0000,6.76,3.54,61,105,14.546936,0.010151
metal,heavy,.101,.049,.0015,6.76,4.09,61,110,12.697607,0.191527
metal,iron,.101,.066,.0271,6.76,5.47,61,43,6.114002,0.258764
metal,jacket,.060,0.000,0.0000,6.76,6.31,61,33,9.783587,0.042519
metal,music,.020,0.000,.0014,6.76,5.15,61,216,8.512449,0.018390
metal,object,.013,0.000,0.0000,6.76,5.69,61,65,4.254523,0.081104
metal,plastic,.027,.068,0.0000,6.76,,61,31,9.509138,0.458326
metal,silver,.054,0.000,.0285,6.76,5.36,61,29,6.841630,0.346912
metal,steel,.121,.308,.0267,6.76,5.82,61,45,1.260387,0.408600
metal,tin,.013,.109,.0016,6.76,5.87,61,12,7.905076,0.404450
metal,wood,.013,.018,.0012,6.76,5.81,61,55,7.787374,0.219681
meteor,asteroid,.055,.107,.0009,,,3,1,26.130811,0.526614
meteor,astronomy,.014,0.000,.0025,,3.84,3,24,23.991171,0.242648
meteor,comet,.048,.041,.0037,,,3,2,26.130811,0.517409
meteor,crash,.014,0.000,0.0000,,4.28,3,20,24.133021,0.352677
meteor,crater,.034,.022,0.0000,,5.55,3,2,23.933751,0.198321
meteor,earth,.021,0.000,.0123,,5.77,3,150,19.264111,0.275957
meteor,light,.014,0.000,.0048,,5.39,3,333,5.016605,0.080438
meteor,meteorite,.027,0.000,0.0000,,,3,6,24.339191,0.495544
meteor,moon,.014,0.000,.0326,,5.68,3,60,7.292404,0.199350
meteor,planet,.014,0.000,.0173,,5.64,3,21,20.626637,0.568084
meteor,rock,.075,0.000,.0072,,6.03,3,75,22.077005,0.085267
meteor,shower,.164,0.000,0.0000,,5.88,3,15,13.197313,0.169267
meteor,sky,.055,0.000,.0228,,5.32,3,58,22.201501,0.215387
meteor,space,.212,0.000,.0334,,3.59,3,184,19.598620,0.297216
meteor,star,.082,0.000,.0512,,5.59,3,25,21.463833,0.261180
meteorite,asteroid,.034,0.000,0.0000,,,6,1,15.002400,0.581575
meteorite,astronomy,.027,0.000,.0027,,3.84,6,24,22.422530,0.202006
meteorite,comet,.068,0.000,.0012,,,6,2,2.204430,0.382623
meteorite,earth,.027,0.000,.0117,,5.77,6,150,9.647574,0.359812
meteorite,fall,.027,0.000,0.0000,,3.86,6,147,11.128670,0.201886
meteorite,moon,.020,0.000,.0236,,5.68,6,60,12.222100,0.298661
meteorite,planet,.014,0.000,.0211,,5.64,6,21,9.498119,0.532905
meteorite,rock,.081,0.000,.0025,,6.03,6,75,11.032170,0.298900
meteorite,science,.014,0.000,.0007,,4.14,6,131,18.610537,0.177457
meteorite,sky,.095,0.000,.0283,,5.32,6,58,19.187229,0.133958
meteorite,space,.216,0.000,.0287,,3.59,6,184,16.584298,0.334491
meteorite,star,.115,0.000,.0621,,5.59,6,25,10.335490,0.076966
meteorite,universe,.020,0.000,.0144,,3.63,6,71,9.387468,0.219781
meteorite,weather,.014,0.000,.0003,,4.28,6,69,18.358730,0.048208
meter,electric,.014,0.000,0.0000,,,18,68,15.059561,0.156527
meter,foot,.029,0.000,.0117,,3.46,18,70,0.549359,0.198622
meter,gauge,.014,.087,0.0000,,4.70,18,12,6.673785,0.154152
meter,length,.029,.014,.0091,,3.75,18,116,7.523322,0.544389
meter,maid,.100,0.000,0.0000,,6.25,18,31,18.114629,-0.022051
meter,measure,.079,0.000,.0098,,3.56,18,91,0.000000,0.589389
meter,money,.114,0.000,.0031,,5.77,18,265,11.715638,0.023247
meter,park,.150,0.000,0.0000,,5.45,18,94,12.827255,-0.003407
meter,quarter,.014,0.000,0.0000,,5.90,18,34,12.607161,0.095273
meter,reader,.036,0.000,0.0000,,5.30,18,43,16.738082,0.069438
meter,ruler,.014,.015,.0134,,6.37,18,3,5.635295,0.236268
meter,run,.014,0.000,0.0000,,4.51,18,212,13.899893,0.160595
meter,stick,.043,0.000,.0094,,6.00,18,39,9.908250,0.142354
meter,ticket,.021,0.000,0.0000,,7.00,18,16,12.953032,-0.022093
meter,yard,.093,.031,.0004,,5.23,18,35,10.953862,0.201740
method,action,.014,0.000,.0006,2.20,3.00,142,291,10.783066,0.049160
method,class,.014,0.000,.0012,2.20,5.03,142,207,12.041519,0.058362
method,concept,.034,0.000,0.0000,2.20,1.97,142,85,5.842487,0.146141
method,do,.021,0.000,.0009,2.20,2.72,142,1363,10.235100,0.120275
method,manner,.014,.010,.0004,2.20,2.93,142,124,2.304254,0.301644
method,practice,.014,0.000,.0003,2.20,,142,94,8.879102,0.210601
method,style,.021,.015,.0058,2.20,3.75,142,98,2.304254,0.068149
method,technique,.021,.113,0.0000,2.20,,142,60,2.753107,0.541038
method,use,.014,0.000,0.0000,2.20,2.88,142,589,9.344222,0.279844
method,way,.374,.014,.0087,2.20,2.61,142,909,2.304254,0.225894
methodist,baptist,.092,.039,.0075,,,13,17,5.656525,0.584782
methodist,catholic,.092,0.000,.0751,,3.08,13,84,7.103635,0.563988
methodist,christian,.020,0.000,.0182,,,13,144,5.451968,0.367406
methodist,church,.401,0.000,.0892,,5.82,13,348,18.571827,0.693619
methodist,preacher,.013,0.000,.0160,,,13,11,17.368951,0.328334
methodist,protestant,.072,.027,.0050,,,13,51,3.314188,0.542305
methodist,religion,.230,0.000,.1038,,3.71,13,119,20.497264,0.313389
mexico,beach,.020,0.000,.0011,,6.08,19,61,21.474435,0.014493
mexico,border,.020,.115,.0008,,4.75,19,20,16.320935,0.466422
mexico,city,.187,0.000,0.0000,,5.41,19,393,11.186433,0.187722
mexico,hat,.013,0.000,0.0000,,5.97,19,56,20.638557,0.019603
mexico,south,.040,0.000,.0004,,3.39,19,240,15.048230,0.204259
mexico,spanish,.067,.027,0.0000,,,19,36,23.551023,0.581849
mexico,vacation,.040,0.000,0.0000,,4.10,19,47,22.374368,0.042531
mexico,water,.027,0.000,.0015,,6.27,19,442,17.183902,0.056298
microphone,music,.014,0.000,.0378,,5.15,4,216,10.513036,0.223977
microphone,noise,.014,0.000,.0501,,5.29,4,37,17.803732,0.222879
microphone,project,.014,0.000,0.0000,,,4,93,16.175733,0.063694
microphone,radio,.027,0.000,.0118,,6.45,4,120,12.850497,0.585195
microphone,record,.021,0.000,.0019,,,4,137,10.462440,0.189702
microphone,singer,.034,.038,0.0000,,6.35,4,10,14.793556,0.291167
microphone,speaker,.068,.041,.0010,,6.13,4,49,2.282672,0.347900
microphone,stereo,.021,0.000,.0123,,6.40,4,12,14.862816,0.218919
microphone,talk,.089,0.000,.0417,,4.18,4,154,18.093653,0.241106
microphone,tape,.014,0.000,.0057,,5.62,4,35,12.349948,0.343485
microphone,telephone,.021,0.000,0.0000,,6.15,4,76,11.940156,0.339095
microphone,voice,.034,0.000,.0138,,5.03,4,226,12.580990,0.361234
microscope,biology,.100,.027,.0280,5.74,3.96,8,7,22.429571,0.175437
microscope,black,.014,0.000,0.0000,5.74,4.66,8,203,14.350291,0.005466
microscope,electron,.014,.034,0.0000,5.74,,8,30,20.370333,0.245026
microscope,experiment,.021,0.000,.0131,5.74,,8,122,20.527558,0.068011
microscope,germ,.014,0.000,0.0000,5.74,4.79,8,3,21.215657,0.245052
microscope,lab,.041,0.000,.0146,5.74,5.69,8,3,21.271617,0.089485
microscope,lens,.027,0.000,.0026,5.74,5.52,8,12,12.605254,0.430087
microscope,look,.021,0.000,.0078,5.74,3.74,8,399,19.515622,0.171544
microscope,science,.122,0.000,.0217,5.74,4.14,8,131,19.185756,0.087757
microscope,scientist,.021,0.000,.0033,5.74,6.48,8,17,15.375863,0.211256
microscope,see,.021,0.000,.0184,5.74,3.44,8,772,18.417563,0.222764
microscope,slide,.027,0.000,0.0000,5.74,4.93,8,20,18.514747,0.393902
microscope,small,.187,0.000,.0018,5.74,3.98,8,542,18.787457,0.303007
microscope,telescope,.072,.055,0.0000,5.74,5.88,8,4,2.632348,0.259647
microwave,cook,.099,0.000,.0674,,4.91,2,47,5.744617,0.245396
microwave,dinner,.020,0.000,0.0000,,5.38,2,91,22.460301,0.065242
microwave,fast,.039,0.000,.0106,,2.93,2,78,23.301876,0.072958
microwave,food,.158,0.000,.0409,,5.84,2,147,16.612124,0.146486
microwave,heat,.039,0.000,.0132,,4.84,2,97,10.248317,0.287163
microwave,oven,.309,.012,.0006,,5.45,2,7,7.582076,0.289067
microwave,popcorn,.072,0.000,0.0000,,6.60,2,0,26.469732,0.062692
microwave,quick,.026,0.000,.0034,,3.39,2,68,22.704053,0.054393
middle,average,.041,.046,.0017,2.83,2.35,118,130,12.698574,0.125277
middle,beginning,.014,0.000,0.0000,2.83,2.43,118,164,5.569479,0.340849
middle,center,.117,.432,0.0000,2.83,3.63,118,224,0.000000,0.145086
middle,child,.048,0.000,.0002,2.83,5.72,118,213,12.205243,0.088969
middle,down,.014,0.000,.0013,2.83,3.23,118,895,13.017613,0.215485
middle,ear,.055,0.000,0.0000,2.83,6.26,118,29,11.698096,0.237851
middle,end,.090,0.000,.0152,2.83,3.16,118,410,4.947311,0.228769
middle,first,.021,0.000,.0241,2.83,3.07,118,1360,5.569479,0.201316
middle,half,.021,0.000,.0004,2.83,3.71,118,275,13.429488,0.168394
middle,initial,.021,.022,0.0000,2.83,,118,68,16.796278,0.101238
middle,last,.034,0.000,.0098,2.83,2.79,118,676,6.154717,0.204882
middle,level,.014,0.000,0.0000,2.83,4.12,118,213,8.561571,0.069553
middle,medium,.021,.116,.0032,2.83,2.53,118,45,10.321089,0.105078
middle,name,.034,0.000,.0056,2.83,3.96,118,294,13.216150,0.113980
middle,school,.014,0.000,0.0000,2.83,5.25,118,492,10.147236,0.081018
middle,side,.014,0.000,.0015,2.83,3.85,118,380,3.839951,0.119457
middle,top,.048,0.000,.0009,2.83,4.31,118,204,8.467042,0.123371
middle,waist,.014,.021,0.0000,2.83,5.66,118,11,7.119769,0.120187
midget,dwarf,.072,.207,.0019,,,0,3,0.000000,0.077520
midget,giant,.053,.069,0.0000,,5.33,0,23,18.437938,0.161702
midget,man,.013,0.000,.0015,,6.14,0,1207,13.826287,0.144734
midget,short,.382,0.000,.0402,,4.57,0,212,19.480266,0.052758
midget,small,.270,0.000,.0784,,3.98,0,542,19.780828,0.201968
