"date","time","subject","trialcode","trialnum","latency","response","partno"
91212,"11:47","45","confidence",45,2703,"6","9121211:4745"
91212,"11:47","45","real37",46,2073,"8","9121211:4745"
91212,"11:47","45","real90",47,2236,"5","9121211:4745"
91212,"11:47","45","real72",48,1889,"7","9121211:4745"
91212,"11:47","45","real30",49,1339,"9","9121211:4745"
91212,"11:47","45","confidence",50,1355,"8","9121211:4745"
91212,"11:47","45","real77",51,2058,"10","9121211:4745"
91212,"11:47","45","real59",52,2286,"4","9121211:4745"
91212,"11:47","45","real73",53,1312,"9","9121211:4745"
91212,"11:47","45","real89",54,3113,"7","9121211:4745"
91212,"11:47","45","confidence",55,1971,"6","9121211:4745"
91212,"11:47","45","real82",56,1882,"7","9121211:4745"
91212,"11:47","45","real94",57,1836,"6","9121211:4745"
91212,"11:47","45","real64",58,2001,"5","9121211:4745"
91212,"11:47","45","real20",59,2038,"7","9121211:4745"
91212,"11:47","45","confidence",60,1578,"7","9121211:4745"
91212,"11:47","45","real5",61,2153,"8","9121211:4745"
91212,"11:47","45","real40",62,3048,"2","9121211:4745"
91212,"11:47","45","real22",63,4276,"4","9121211:4745"
91212,"11:47","45","real25",64,2439,"3","9121211:4745"
91212,"11:47","45","confidence",65,1692,"6","9121211:4745"
91212,"11:47","45","real9",66,4126,"6","9121211:4745"
91212,"11:47","45","real53",67,2751,"1","9121211:4745"
91212,"11:47","45","real60",68,3639,"6","9121211:4745"
91212,"11:47","45","real92",69,2004,"10","9121211:4745"
91212,"11:47","45","confidence",70,1618,"8","9121211:4745"
91212,"11:47","45","real91",71,1838,"3","9121211:4745"
91212,"11:47","45","real8",72,2667,"1","9121211:4745"
91212,"11:47","45","real4",73,1718,"10","9121211:4745"
91212,"11:47","45","real49",74,2279,"7","9121211:4745"
91212,"11:47","45","confidence",75,2098,"7","9121211:4745"
91212,"11:47","45","real31",76,1971,"4","9121211:4745"
91212,"11:47","45","real55",77,2154,"10","9121211:4745"
91212,"11:47","45","real14",78,1658,"8","9121211:4745"
91212,"11:47","45","real42",79,2565,"5","9121211:4745"
91212,"11:47","45","confidence",80,1445,"7","9121211:4745"
91212,"11:47","45","real50",81,1584,"9","9121211:4745"
91212,"11:47","45","real12",82,3694,"6","9121211:4745"
91212,"11:47","45","real11",83,4497,"5","9121211:4745"
91212,"11:47","45","real65",84,1971,"3","9121211:4745"
91212,"11:47","45","confidence",85,2466,"7","9121211:4745"
91212,"11:47","45","real95",86,1885,"8","9121211:4745"
91212,"11:47","45","real52",87,1496,"8","9121211:4745"
91212,"11:47","45","real78",88,2473,"3","9121211:4745"
91212,"11:47","45","real81",89,1308,"10","9121211:4745"
91212,"11:47","45","confidence",90,1013,"9","9121211:4745"
91212,"11:47","45","real76",91,4882,"3","9121211:4745"
91212,"11:47","45","real45",92,1806,"7","9121211:4745"
91212,"11:47","45","real29",93,1491,"9","9121211:4745"
91212,"11:47","45","real83",94,2574,"5","9121211:4745"
91212,"11:47","45","confidence",95,1653,"7","9121211:4745"
91212,"11:47","45","real51",96,2496,"3","9121211:4745"
91212,"11:47","45","real74",97,1482,"9","9121211:4745"
91212,"11:47","45","real1",98,1836,"5","9121211:4745"
91212,"11:47","45","real63",99,2152,"6","9121211:4745"
91212,"11:47","45","confidence",100,1464,"5","9121211:4745"
91212,"11:47","45","real41",101,2587,"9","9121211:4745"
91212,"11:47","45","real57",102,2137,"4","9121211:4745"
91212,"11:47","45","real70",103,4330,"5","9121211:4745"
91212,"11:47","45","real10",104,2515,"3","9121211:4745"
91212,"11:47","45","confidence",105,2204,"4","9121211:4745"
91212,"11:47","45","real28",106,3666,"7","9121211:4745"
91212,"11:47","45","real27",107,2806,"5","9121211:4745"
91212,"11:47","45","real84",108,4867,"6","9121211:4745"
91212,"11:47","45","real87",109,2088,"10","9121211:4745"
91212,"11:47","45","confidence",110,1114,"9","9121211:4745"
91212,"11:47","45","real2",111,4066,"3","9121211:4745"
91212,"11:47","45","real3",112,2246,"2","9121211:4745"
91212,"11:47","45","real21",113,2386,"9","9121211:4745"
91212,"11:47","45","real23",114,3408,"7","9121211:4745"
91212,"11:47","45","confidence",115,1383,"7","9121211:4745"
91212,"11:47","45","real96",116,3221,"1","9121211:4745"
91212,"11:47","45","real46",117,4458,"8","9121211:4745"
91212,"11:47","45","real47",118,4695,"4","9121211:4745"
91212,"11:47","45","real85",119,7033,"3","9121211:4745"
91212,"11:47","45","confidence",120,1031,"5","9121211:4745"
91212,"11:47","45","followup1",1,17234,"3","9121211:4745"
91212,"11:47","45","followup2",2,14180,"1","9121211:4745"
82712,"12:34","4545","real33",1,486,"0","8271212:344545"
82712,"12:34","4545","followup1",1,873,"0","8271212:344545"
90412,"14:18","45","article",1,10109,"newspaper","9041214:1845"
90412,"14:18","45","old",2,9601,"people","9041214:1845"
90412,"14:18","45","lost",3,5394,"dog","9041214:1845"
90412,"14:18","45","prac8",1,14061,"9","9041214:1845"
90412,"14:18","45","prac3",2,3525,"7","9041214:1845"
90412,"14:18","45","prac5",3,6078,"3","9041214:1845"
90412,"14:18","45","prac6",4,3650,"8","9041214:1845"
90412,"14:18","45","prac1",5,3134,"1","9041214:1845"
90412,"14:18","45","prac2",6,3783,"8","9041214:1845"
90412,"14:18","45","prac7",7,3358,"3","9041214:1845"
90412,"14:18","45","prac4",8,2486,"6","9041214:1845"
90412,"14:18","45","real33",1,4129,"7","9041214:1845"
90412,"14:18","45","real35",2,9401,"5","9041214:1845"
90412,"14:18","45","real79",3,3298,"4","9041214:1845"
90412,"14:18","45","real18",4,2644,"7","9041214:1845"
90412,"14:18","45","confidence",5,5400,"6","9041214:1845"
90412,"14:18","45","real24",6,6350,"9","9041214:1845"
90412,"14:18","45","real54",7,3487,"4","9041214:1845"
90412,"14:18","45","real48",8,2785,"5","9041214:1845"
90412,"14:18","45","real6",9,3079,"10","9041214:1845"
90412,"14:18","45","confidence",10,1730,"8","9041214:1845"
90412,"14:18","45","real7",11,4610,"7","9041214:1845"
90412,"14:18","45","real68",12,3040,"8","9041214:1845"
90412,"14:18","45","real38",13,5109,"7","9041214:1845"
90412,"14:18","45","real58",14,6863,"7","9041214:1845"
90412,"14:18","45","confidence",15,2124,"9","9041214:1845"
90412,"14:18","45","real86",16,2637,"4","9041214:1845"
90412,"14:18","45","real17",17,2505,"6","9041214:1845"
90412,"14:18","45","real71",18,3627,"8","9041214:1845"
90412,"14:18","45","real66",19,2456,"9","9041214:1845"
90412,"14:18","45","confidence",20,1340,"9","9041214:1845"
90412,"14:18","45","real19",21,1756,"9","9041214:1845"
90412,"14:18","45","real67",22,1947,"10","9041214:1845"
90412,"14:18","45","real32",23,1979,"8","9041214:1845"
90412,"14:18","45","real43",24,2833,"7","9041214:1845"
90412,"14:18","45","confidence",25,2694,"9","9041214:1845"
90412,"14:18","45","real93",26,2800,"5","9041214:1845"
90412,"14:18","45","real15",27,2397,"6","9041214:1845"
90412,"14:18","45","real16",28,3579,"5","9041214:1845"
90412,"14:18","45","real61",29,1746,"8","9041214:1845"
90412,"14:18","45","confidence",30,1914,"7","9041214:1845"
90412,"14:18","45","real44",31,4011,"9","9041214:1845"
90412,"14:18","45","real88",32,4416,"4","9041214:1845"
90412,"14:18","45","real69",33,1182,"4","9041214:1845"
90412,"14:18","45","real34",34,3468,"10","9041214:1845"
90412,"14:18","45","confidence",35,1856,"8","9041214:1845"
90412,"14:18","45","real13",36,5299,"4","9041214:1845"
90412,"14:18","45","real56",37,2718,"9","9041214:1845"
90412,"14:18","45","real80",38,1639,"10","9041214:1845"
90412,"14:18","45","real36",39,5667,"5","9041214:1845"
90412,"14:18","45","confidence",40,2015,"7","9041214:1845"
90412,"14:18","45","real62",41,2780,"10","9041214:1845"
90412,"14:18","45","real75",42,3683,"10","9041214:1845"
90412,"14:18","45","real39",43,5046,"5","9041214:1845"
90412,"14:18","45","real26",44,2962,"7","9041214:1845"
90412,"14:18","45","confidence",45,3026,"8","9041214:1845"
90412,"14:18","45","real37",46,1191,"9","9041214:1845"
90412,"14:18","45","real90",47,2021,"10","9041214:1845"
90412,"14:18","45","real72",48,6538,"6","9041214:1845"
90412,"14:18","45","real30",49,4299,"9","9041214:1845"
90412,"14:18","45","confidence",50,1502,"8","9041214:1845"
90412,"14:18","45","real77",51,1752,"10","9041214:1845"
90412,"14:18","45","real59",52,3455,"3","9041214:1845"
90412,"14:18","45","real73",53,5819,"9","9041214:1845"
90412,"14:18","45","real89",54,7065,"9","9041214:1845"
90412,"14:18","45","confidence",55,1414,"9","9041214:1845"
90412,"14:18","45","real82",56,3731,"10","9041214:1845"
90412,"14:18","45","real94",57,1644,"10","9041214:1845"
90412,"14:18","45","real64",58,3855,"8","9041214:1845"
90412,"14:18","45","real20",59,5466,"9","9041214:1845"
90412,"14:18","45","confidence",60,1296,"10","9041214:1845"
90412,"14:18","45","real5",61,1377,"10","9041214:1845"
90412,"14:18","45","real40",62,3783,"7","9041214:1845"
90412,"14:18","45","real22",63,2758,"9","9041214:1845"
90412,"14:18","45","real25",64,3038,"10","9041214:1845"
90412,"14:18","45","confidence",65,1603,"9","9041214:1845"
90412,"14:18","45","real9",66,3160,"6","9041214:1845"
90412,"14:18","45","real53",67,4191,"1","9041214:1845"
90412,"14:18","45","real60",68,4519,"7","9041214:1845"
90412,"14:18","45","real92",69,1488,"10","9041214:1845"
90412,"14:18","45","confidence",70,3098,"7","9041214:1845"
90412,"14:18","45","real91",71,2220,"9","9041214:1845"
90412,"14:18","45","real8",72,4489,"7","9041214:1845"
90412,"14:18","45","real4",73,2204,"10","9041214:1845"
90412,"14:18","45","real49",74,5690,"6","9041214:1845"
90412,"14:18","45","confidence",75,4094,"7","9041214:1845"
90412,"14:18","45","real31",76,8392,"2","9041214:1845"
90412,"14:18","45","real55",77,1959,"10","9041214:1845"
90412,"14:18","45","real14",78,3319,"10","9041214:1845"
90412,"14:18","45","real42",79,2704,"8","9041214:1845"
90412,"14:18","45","confidence",80,3410,"9","9041214:1845"
90412,"14:18","45","real50",81,1368,"10","9041214:1845"
90412,"14:18","45","real12",82,2279,"10","9041214:1845"
90412,"14:18","45","real11",83,969,"10","9041214:1845"
90412,"14:18","45","real65",84,2664,"6","9041214:1845"
90412,"14:18","45","confidence",85,1227,"10","9041214:1845"
90412,"14:18","45","real95",86,2263,"10","9041214:1845"
90412,"14:18","45","real52",87,1523,"10","9041214:1845"
90412,"14:18","45","real78",88,4347,"5","9041214:1845"
90412,"14:18","45","real81",89,1452,"10","9041214:1845"
90412,"14:18","45","confidence",90,2471,"10","9041214:1845"
90412,"14:18","45","real76",91,1979,"10","9041214:1845"
90412,"14:18","45","real45",92,2809,"6","9041214:1845"
90412,"14:18","45","real29",93,2039,"10","9041214:1845"
90412,"14:18","45","real83",94,2555,"8","9041214:1845"
90412,"14:18","45","confidence",95,1171,"9","9041214:1845"
90412,"14:18","45","real51",96,1722,"8","9041214:1845"
90412,"14:18","45","real74",97,2259,"10","9041214:1845"
90412,"14:18","45","real1",98,1422,"10","9041214:1845"
90412,"14:18","45","real63",99,2227,"10","9041214:1845"
90412,"14:18","45","confidence",100,1416,"9","9041214:1845"
90412,"14:18","45","real41",101,1452,"10","9041214:1845"
90412,"14:18","45","real57",102,3920,"6","9041214:1845"
90412,"14:18","45","real70",103,2145,"8","9041214:1845"
90412,"14:18","45","real10",104,2857,"2","9041214:1845"
90412,"14:18","45","confidence",105,1605,"9","9041214:1845"
90412,"14:18","45","real28",106,2522,"9","9041214:1845"
90412,"14:18","45","real27",107,1858,"10","9041214:1845"
90412,"14:18","45","real84",108,2839,"10","9041214:1845"
90412,"14:18","45","real87",109,1156,"10","9041214:1845"
90412,"14:18","45","confidence",110,1459,"8","9041214:1845"
90412,"14:18","45","real2",111,2886,"7","9041214:1845"
90412,"14:18","45","real3",112,2177,"5","9041214:1845"
90412,"14:18","45","real21",113,1744,"10","9041214:1845"
90412,"14:18","45","real23",114,1542,"10","9041214:1845"
90412,"14:18","45","confidence",115,1879,"9","9041214:1845"
90412,"14:18","45","real96",116,3977,"7","9041214:1845"
90412,"14:18","45","real46",117,1576,"10","9041214:1845"
90412,"14:18","45","real47",118,2159,"5","9041214:1845"
90412,"14:18","45","real85",119,3175,"10","9041214:1845"
90412,"14:18","45","confidence",120,3518,"10","9041214:1845"
90412,"14:18","45","followup2",1,23781,"1","9041214:1845"
90412,"14:18","45","followup1",2,20771,"3","9041214:1845"
90412,"14:32","96","lost",1,4064,"found","9041214:3296"
90412,"14:32","96","article",2,3724,"journal","9041214:3296"
90412,"14:32","96","old",3,2974,"new","9041214:3296"
90412,"14:32","96","prac7",1,3440,"3","9041214:3296"
90412,"14:32","96","prac3",2,2284,"2","9041214:3296"
90412,"14:32","96","prac1",3,2439,"3","9041214:3296"
90412,"14:32","96","prac6",4,1482,"7","9041214:3296"
90412,"14:32","96","prac4",5,1574,"6","9041214:3296"
90412,"14:32","96","prac5",6,3237,"4","9041214:3296"
90412,"14:32","96","prac8",7,2561,"7","9041214:3296"
90412,"14:32","96","prac2",8,4992,"10","9041214:3296"
90412,"14:32","96","real33",1,2345,"2","9041214:3296"
90412,"14:32","96","real35",2,2409,"5","9041214:3296"
90412,"14:32","96","real79",3,1231,"3","9041214:3296"
90412,"14:32","96","real18",4,1619,"7","9041214:3296"
90412,"14:32","96","confidence",5,2152,"8","9041214:3296"
90412,"14:32","96","real24",6,2271,"5","9041214:3296"
90412,"14:32","96","real54",7,2450,"4","9041214:3296"
90412,"14:32","96","real48",8,3390,"3","9041214:3296"
90412,"14:32","96","real6",9,2541,"10","9041214:3296"
90412,"14:32","96","confidence",10,2765,"10","9041214:3296"
90412,"14:32","96","real7",11,2613,"7","9041214:3296"
90412,"14:32","96","real68",12,1874,"5","9041214:3296"
90412,"14:32","96","real38",13,2421,"5","9041214:3296"
90412,"14:32","96","real58",14,1890,"7","9041214:3296"
90412,"14:32","96","confidence",15,2196,"8","9041214:3296"
90412,"14:32","96","real86",16,2938,"3","9041214:3296"
90412,"14:32","96","real17",17,1770,"8","9041214:3296"
90412,"14:32","96","real71",18,2849,"3","9041214:3296"
90412,"14:32","96","real66",19,1997,"6","9041214:3296"
90412,"14:32","96","confidence",20,2138,"7","9041214:3296"
90412,"14:32","96","real19",21,1731,"9","9041214:3296"
90412,"14:32","96","real67",22,1931,"3","9041214:3296"
90412,"14:32","96","real32",23,2508,"6","9041214:3296"
90412,"14:32","96","real43",24,2870,"5","9041214:3296"
90412,"14:32","96","confidence",25,1377,"6","9041214:3296"
90412,"14:32","96","real93",26,2288,"5","9041214:3296"
90412,"14:32","96","real15",27,3130,"7","9041214:3296"
90412,"14:32","96","real16",28,2818,"6","9041214:3296"
90412,"14:32","96","real61",29,2696,"10","9041214:3296"
90412,"14:32","96","confidence",30,1506,"10","9041214:3296"
90412,"14:32","96","real44",31,2883,"6","9041214:3296"
90412,"14:32","96","real88",32,2134,"5","9041214:3296"
90412,"14:32","96","real69",33,1382,"8","9041214:3296"
90412,"14:32","96","real34",34,2420,"9","9041214:3296"
90412,"14:32","96","confidence",35,1505,"9","9041214:3296"
90412,"14:32","96","real13",36,3179,"8","9041214:3296"
90412,"14:32","96","real56",37,3393,"10","9041214:3296"
90412,"14:32","96","real80",38,1840,"8","9041214:3296"
90412,"14:32","96","real36",39,1947,"6","9041214:3296"
90412,"14:32","96","confidence",40,2356,"6","9041214:3296"
90412,"14:32","96","real62",41,2835,"7","9041214:3296"
90412,"14:32","96","real75",42,2808,"7","9041214:3296"
90412,"14:32","96","real39",43,2061,"4","9041214:3296"
90412,"14:32","96","real26",44,2353,"3","9041214:3296"
90412,"14:32","96","confidence",45,2041,"7","9041214:3296"
90412,"14:32","96","real37",46,6076,"7","9041214:3296"
90412,"14:32","96","real90",47,3448,"5","9041214:3296"
90412,"14:32","96","real72",48,2677,"5","9041214:3296"
90412,"14:32","96","real30",49,2567,"6","9041214:3296"
90412,"14:32","96","confidence",50,1534,"7","9041214:3296"
90412,"14:32","96","real77",51,2782,"5","9041214:3296"
90412,"14:32","96","real59",52,2429,"4","9041214:3296"
90412,"14:32","96","real73",53,2049,"9","9041214:3296"
90412,"14:32","96","real89",54,2445,"5","9041214:3296"
90412,"14:32","96","confidence",55,2073,"7","9041214:3296"
90412,"14:32","96","real82",56,2772,"3","9041214:3296"
90412,"14:32","96","real94",57,1963,"4","9041214:3296"
90412,"14:32","96","real64",58,2290,"5","9041214:3296"
90412,"14:32","96","real20",59,1845,"6","9041214:3296"
90412,"14:32","96","confidence",60,2328,"7","9041214:3296"
90412,"14:32","96","real5",61,2624,"10","9041214:3296"
90412,"14:32","96","real40",62,1949,"7","9041214:3296"
90412,"14:32","96","real22",63,1989,"6","9041214:3296"
90412,"14:32","96","real25",64,1827,"5","9041214:3296"
90412,"14:32","96","confidence",65,1512,"7","9041214:3296"
90412,"14:32","96","real9",66,2601,"5","9041214:3296"
90412,"14:32","96","real53",67,2246,"8","9041214:3296"
90412,"14:32","96","real60",68,3058,"6","9041214:3296"
90412,"14:32","96","real92",69,3150,"10","9041214:3296"
90412,"14:32","96","confidence",70,2022,"10","9041214:3296"
90412,"14:32","96","real91",71,2651,"6","9041214:3296"
90412,"14:32","96","real8",72,3351,"6","9041214:3296"
90412,"14:32","96","real4",73,1719,"9","9041214:3296"
90412,"14:32","96","real49",74,2488,"4","9041214:3296"
90412,"14:32","96","confidence",75,4530,"6","9041214:3296"
90412,"14:32","96","real31",76,7515,"1","9041214:3296"
90412,"14:32","96","real55",77,2262,"10","9041214:3296"
90412,"14:32","96","real14",78,2889,"2","9041214:3296"
90412,"14:32","96","real42",79,2508,"4","9041214:3296"
90412,"14:32","96","confidence",80,1862,"6","9041214:3296"
90412,"14:32","96","real50",81,1969,"10","9041214:3296"
90412,"14:32","96","real12",82,2368,"5","9041214:3296"
90412,"14:32","96","real11",83,3159,"6","9041214:3296"
90412,"14:32","96","real65",84,1383,"4","9041214:3296"
90412,"14:32","96","confidence",85,2357,"6","9041214:3296"
90412,"14:32","96","real95",86,2925,"4","9041214:3296"
90412,"14:32","96","real52",87,2742,"6","9041214:3296"
90412,"14:32","96","real78",88,2350,"5","9041214:3296"
90412,"14:32","96","real81",89,1902,"10","9041214:3296"
90412,"14:32","96","confidence",90,2016,"10","9041214:3296"
90412,"14:32","96","real76",91,1821,"5","9041214:3296"
90412,"14:32","96","real45",92,3682,"4","9041214:3296"
90412,"14:32","96","real29",93,2036,"10","9041214:3296"
90412,"14:32","96","real83",94,2417,"6","9041214:3296"
90412,"14:32","96","confidence",95,2070,"5","9041214:3296"
90412,"14:32","96","real51",96,3345,"2","9041214:3296"
90412,"14:32","96","real74",97,1881,"10","9041214:3296"
90412,"14:32","96","real1",98,1971,"2","9041214:3296"
90412,"14:32","96","real63",99,2186,"4","9041214:3296"
90412,"14:32","96","confidence",100,2521,"4","9041214:3296"
90412,"14:32","96","real41",101,1570,"9","9041214:3296"
90412,"14:32","96","real57",102,3928,"6","9041214:3296"
